user_id,scroll count,mouse movement count,click count,User Record Count,Total Time,Total Distance,validation,Min Score Value,Max Score Value,bf _votes_ 1 _count,bf _votes_ 5 _count,bf _votes_ 3 _count,bs _votes_ 3 _count,miq _votes_ 3 _count,pgi _votes_ 4 _count,bs _votes_ 1 _count,bs _votes_ 4 _count,bs _votes_ 5 _count,miq _votes_ 1 _count,miq _votes_ 2 _count,miq _votes_ 4 _count,miq _votes_ 5 _count,pgi _votes_ 1 _count,pgi _votes_ 2 _count,pgi _votes_ 3 _count,pgi _votes_ 5 _count,pgi _votes_ 7 _count,bf _votes_ 4 _count,bf _votes_ 2 _count,bs _votes_ 2 _count,pgi _votes_ 6 _count,measure_width_covered,measure_height_covered,movesleft,movesright,no_horizontal_movement,perc_left_movement,perc_right_movement,perc_no_movement_x,movesup,movesdown,no_vertical_movement,perc_upwward_movement,perc_downward_movement,perc_no_movement_y,system,Max Speed,Avg Speed,Sd Speed,displacement,displacement_time,speed,speed_times,acceleration,acceleration_times,traj_step_angles,traj_heading,length,net_displacement
550,1,12081,268,12350,705.281,74999.20247,1,1,7,16,8,4,0,19,12,4,0,0,3,4,19,21,34,8,4,8,10,11,3,0,8,45.1625183,33.03508772,4874,4381,3094,39.4687829,35.47655681,25.0546603,2375,3823,6151,19.2323265,30.95797231,49.80970119,pc,2354.0248,0.323630198,21.35705638,191.4399023,341.2446734,80.33366919,341.2446734,4.609688016,341.2309556,45.41250551,65.0854156,38670.86027,362.3285802
551,40,6323,262,6625,213.87,110536.302,1,4,7,0,20,0,0,0,2,0,2,2,0,0,32,34,0,0,0,17,9,22,0,0,56,66.07027818,64.01510989,2407,2240,1977,36.33756039,33.81642512,29.84601449,2380,2764,1480,35.92995169,41.72705314,22.34299517,pc,1828.419808,0.562771816,22.57439014,93.150483,103.3471749,92.35853659,103.3471749,-0.743276835,103.3393498,72.11411852,53.1169534,17046.53839,441.6786162
552,50,6665,248,6963,319.603,103817.6375,0,4,7,0,21,0,0,0,2,0,2,2,0,0,34,32,0,0,0,5,37,21,0,0,40,62.40702782,60.79268293,2654,2365,1943,38.12122953,33.97012353,27.90864694,1561,4011,1390,22.4217179,57.61275496,19.96552715,pc,1146.92588,1.432196029,28.6125218,91.38021508,175.0561979,85.26276677,175.0561979,1.056629509,175.053401,52.68281975,79.841289,18001.90237,424.4997055
557,84,9468,302,9854,377.719,95210.66391,1,1,7,12,7,11,1,27,36,0,0,1,0,12,24,3,0,0,6,25,2,6,6,2,15,53.48311307,65.49442897,3437,3552,2864,34.88277682,36.04993403,29.06728915,3917,3533,2403,39.75438953,35.85709936,24.38851111,pc,718.5304926,0.36252063,10.56046212,106.3563819,199.451568,67.40827013,199.451568,-1.181653665,199.4320532,47.92896088,58.15466772,17974.22854,534.6325841
563,1,10100,261,10362,481.378,52273.90372,1,1,7,4,4,15,2,19,33,0,2,0,0,18,23,6,7,8,13,14,2,12,7,0,7,19.76510417,24.24134615,3677,3483,3201,35.48885243,33.61644629,30.89470128,2246,5006,3109,21.67744426,48.31579963,30.0067561,pc,1537.02882,0.270937079,15.17748196,103.3276737,236.7505476,53.52486947,236.7505476,1.863865669,236.7351666,53.50065494,76.97839892,21698.81147,492.1016155
564,1212,226,226,1664,353.113,168293.9688,0,1,7,1,0,31,3,34,28,0,0,0,2,23,6,1,4,11,26,10,1,2,8,1,4,45.6092233,237.2166503,122,137,1404,7.336139507,8.238123873,84.42573662,711,725,227,42.75405893,43.595911,13.65003007,pc,51.5274119,0.655235373,2.320814477,277.6773072,146.7063395,259.305313,146.7063395,122.6501224,146.6474971,83.27985245,54.3835318,45816.75568,104.0432602
565,163,1295,25,1483,150.019,91596.52721,1,4,7,0,9,0,0,0,2,0,4,0,0,0,53,13,0,0,0,1,21,33,0,0,60,61.73352855,34.01236264,473,599,410,31.91632928,40.41835358,27.66531714,535,635,312,36.09986505,42.84750337,21.05263158,pc,2578.031402,2.843523035,67.03098502,145.8672172,21.75,93.05909693,21.75,71.34108868,11.08833337,2.049704373,-7.950295627,437.6016517,291.1528808
570,236,11295,326,11857,1296.527,183351.1019,1,1,7,8,3,14,1,20,25,0,1,0,0,8,29,9,3,10,22,15,2,9,8,2,7,114.5014641,78.96565934,3963,4588,3305,33.42611336,38.6977058,27.87618084,3440,4824,3592,29.0148448,40.68825911,30.29689609,pc,463.3535191,0.109822481,4.371441016,134.4949607,833.7954135,68.66699749,833.7954135,-33.18871437,833.7948029,36.46016418,37.89612147,27974.95183,472.7885362
571,66,11147,280,11493,607.725,113934.1769,0,1,7,10,19,6,0,0,4,0,1,2,1,1,0,64,0,2,1,2,72,4,3,1,3,72.20351391,50.05906593,4415,4021,3056,38.41802993,34.98955795,26.59241211,2874,4649,3969,25.00870171,40.45422903,34.53706927,pc,1620.144337,0.207170426,15.12807023,153.645524,321.9239415,85.96731331,321.9239415,-632.5240257,321.9195608,43.74337347,67.17689435,36721.28024,588.9957555
573,13,3074,48,3135,213.654,49448.30753,1,1,6,4,0,14,2,40,24,0,1,0,0,21,5,0,0,19,38,1,0,4,20,1,2,25.53515625,30.06069296,1119,1240,775,35.70516911,39.56604978,24.72878111,1379,1215,540,44.00127632,38.76834716,17.23037652,pc,1280.542257,0.879574845,23.0788944,114.1580517,48.48334776,56.06714181,48.48334776,14.56969028,48.39330429,53.84814457,50.00523544,2625.635189,456.2685613
578,24,5696,257,5977,260.47,70887.36947,1,3,7,0,8,13,1,27,20,0,2,1,0,0,31,8,0,0,0,23,10,21,0,0,31,39.98169839,49.36538462,2368,2003,1605,39.62516734,33.51740295,26.85742972,1816,2653,1507,30.38821954,44.39424364,25.21753681,pc,524.0165232,0.323955545,7.036546543,93.18929814,117.6550837,87.42506099,117.6550837,-2.878353192,117.6520881,54.13372892,31.37128757,21153.97068,378.6832449
579,1,6666,339,7006,328.599,46555.75654,0,1,7,8,5,9,0,16,13,1,2,0,9,13,14,14,6,7,8,18,16,10,10,1,16,16.17395833,24.30248092,2197,2624,2184,31.36331192,37.45895789,31.17773019,1794,3606,1605,25.61027837,51.47751606,22.91220557,pc,785.8433628,0.231984743,9.426315366,105.3055416,139.6476948,64.0634833,139.6476948,6.952481134,139.6390325,58.78423006,48.44139137,16217.0534,452.8598017
584,285,943,28,1256,110.476,160534.3022,1,1,7,1,0,16,2,15,0,0,2,0,0,2,48,1,0,0,0,16,6,24,1,0,62,108.2986823,74.74725275,484,409,362,38.56573705,32.58964143,28.84462151,632,402,221,50.35856574,32.03187251,17.60956175,pc,1135.480599,4.448711109,33.17158265,79.58800161,25.16600001,1.581260462,25.16600001,0,0,3.855656974,-6.144343026,159.1760032,159.1760032
591,55,10910,255,11220,449.951,126931.52,1,1,7,17,15,5,0,0,4,3,0,0,4,2,0,60,28,0,0,4,45,2,3,1,3,71.34930556,62.42790698,4275,4021,2923,38.10500045,35.84098404,26.05401551,2942,4612,3665,26.22337107,41.10883323,32.6677957,pc,3979.072055,0.607646936,39.34228382,166.5873744,217.8277351,104.3981095,217.8277351,20.35893004,217.8217351,45.83584617,64.4595787,30818.66427,546.2023435
592,1,16758,306,17065,296.956,57479.29692,1,1,7,5,2,16,0,22,23,0,4,0,2,11,28,3,0,0,3,27,5,15,4,0,26,19.81614583,31.01346154,5958,5723,5383,34.91561181,33.53844351,31.54594468,4637,7612,4815,27.17416784,44.60853258,28.21729958,pc,7443.497243,0.507397798,57.06550164,106.8902412,155.222432,86.28801283,155.222432,19.85168657,155.2155208,48.67564742,64.1600731,18064.45077,464.2843956
594,32,6851,252,7135,274.591,132297.6895,0,1,7,7,4,10,1,16,16,1,1,0,11,17,14,8,9,10,11,14,8,10,11,1,16,75.5640625,92.59736842,2433,2882,1819,34.10428932,40.39809364,25.49761705,1921,3653,1560,26.92738996,51.20549481,21.86711522,pc,21.81658468,0.165313785,0.913687556,96.25845007,103.2453263,90.37906403,103.2453263,-2.159462179,103.2425473,53.56902763,70.86832893,18289.10551,475.8497662
595,4713,254,254,5221,1107.035,381547.867,1,1,7,10,2,12,0,3,26,3,0,0,25,19,10,9,31,9,5,9,1,10,8,1,3,41.61484375,548.8152012,218,223,4779,4.176245211,4.272030651,91.55172414,1724,3242,254,33.02681992,62.10727969,4.865900383,pc,33.23329666,0.169710933,0.841794521,74.6550355,539.1376575,21.10692109,539.1376575,6.848636639,539.085213,80.14483495,-5.417055159,8062.743834,137.0036496
598,44,5808,253,6105,274.447,79525.96803,0,3,7,0,16,4,0,0,1,0,2,2,0,0,34,32,0,0,0,37,2,22,0,0,44,42.46852123,55.28319783,2091,2136,1877,34.25622543,34.99344692,30.75032765,2117,2775,1212,34.68217562,45.46199214,19.85583224,pc,696.3191315,0.292748086,9.056253916,96.03712525,143.8570591,88.8093076,143.8570591,3.503183218,143.852629,60.15637187,60.51825896,17862.9053,503.2057233
600,12,5666,274,5952,315.156,90743.68017,0,2,7,0,20,4,0,7,1,0,3,1,0,1,31,27,0,1,0,17,24,18,0,0,41,44.7,54.17093023,1957,2096,1898,32.88522937,35.22097127,31.89379936,1585,3078,1288,26.63417913,51.7223996,21.64342127,pc,1532.203585,0.465532531,19.88463105,97.82956009,157.8578773,60.25763294,157.8578773,-8.502209463,157.8493744,70.00525245,59.88802739,16728.85478,100.4987562
602,29,10014,254,10297,491.599,85868.19162,1,1,7,7,4,10,1,20,7,0,1,1,0,4,29,13,33,17,8,11,1,13,8,1,7,56.58956386,40.72265625,4168,4149,1979,40.48174048,40.2972028,19.22105672,3111,3747,3438,30.21561772,36.39277389,33.39160839,pc,2487.822169,0.402729252,24.76400629,193.5412436,231.3221716,107.6415303,231.3221716,12.93184469,231.3136618,51.52223564,64.93296925,39482.4137,312.5267989
604,3014,261,261,3536,562.023,219283.3271,0,1,7,14,10,7,3,30,29,0,1,0,2,15,16,3,1,14,29,9,1,5,6,0,1,76.08980583,350.177389,171,162,3202,4.837340877,4.582743989,90.57991513,1780,1493,262,50.35360679,42.23479491,7.411598303,pc,41.49343277,0.223699905,1.107038358,210.3528432,260.4849748,146.5126771,260.4849748,51.33141253,260.4659799,81.89531128,36.6501441,41649.86296,263.0684322
605,65,9092,268,9425,337.44,79659.25232,0,2,6,0,0,20,2,29,35,0,2,0,0,14,21,2,0,0,15,26,0,11,11,0,8,46.43777452,51.70054945,3412,3675,2337,36.20543294,38.99617997,24.7983871,2334,4178,2912,24.76655348,44.3336163,30.89983022,pc,297.0548199,0.140840765,3.163642165,94.97023881,171.9619576,74.97457525,171.9619576,2.284326475,171.9586384,58.28022326,49.99937871,17854.4049,418.3706491
607,1,6743,261,7005,235.012,55229.39127,0,4,7,0,21,0,0,0,0,0,2,2,0,0,34,32,0,0,0,0,42,21,0,0,42,22.45059524,29.98823529,2661,2396,1947,37.99257567,34.20902342,27.79840091,2268,3312,1424,32.38149629,47.28726442,20.33123929,pc,896.7896789,0.226114016,10.72201137,95.5456439,94.12785019,94.9570079,94.12785019,-3.536407968,94.11675393,58.30780683,44.17524232,17867.03541,527.3755777
608,55,5384,69,5508,354.679,120800.2356,0,2,7,0,1,13,0,15,3,0,1,0,0,44,5,2,0,62,14,1,1,2,26,3,3,69.69180088,70.56504065,1999,2565,943,36.29925549,46.57708371,17.1236608,1931,2296,1280,35.06446341,41.6923915,23.24314509,pc,1515.879992,0.564538234,20.51092137,154.133345,118.7944325,30.98402807,118.7944325,1.964271817,118.6710542,65.51090631,-1.93568694,5702.933764,130.0961183
612,33,10100,283,10417,634.812,100429.4057,1,2,7,0,0,27,1,29,10,0,2,1,0,2,34,1,0,0,0,38,3,11,4,0,33,41.921875,68.32674419,3705,3773,2938,35.5702765,36.22311828,28.20660522,3454,4526,2436,33.16052227,43.45238095,23.38709677,pc,2713.781323,0.467933266,27.50684615,104.4874435,355.6498391,66.5958886,355.6498391,5.411853352,355.6463909,65.27456667,49.91546262,18180.81518,465.6919583
614,46,6894,243,7183,265.399,79513.1555,1,3,7,0,3,7,1,16,0,0,2,1,0,0,47,3,0,0,0,32,2,32,0,0,50,46.12884334,50.76648352,2204,2511,2467,30.68783069,34.96240602,34.3497633,1991,3447,1744,27.72208299,47.99498747,24.28292955,pc,1601.893103,0.406167191,18.9650744,89.39587681,114.5558905,71.14966193,114.5558905,-0.187486595,114.5497655,63.17717714,40.61436763,17164.00835,483.3218389
616,97,6664,274,7035,232.618,165859.3841,1,3,7,0,42,0,0,5,0,0,4,0,0,0,52,9,0,0,0,0,28,0,0,0,56,99.95973646,97.56456044,1483,1608,3943,21.08330964,22.86039238,56.05629798,1680,4364,990,23.88399204,62.04151265,14.07449531,pc,1987.129185,0.78854623,23.88653983,96.71164929,107.5898353,74.83389297,107.5898353,0.63528409,107.5867743,78.90433911,52.43037183,15860.71048,438.462085
620,1,6826,154,6981,406.497,58155.39237,1,1,7,15,7,9,2,9,15,0,0,0,18,6,7,26,37,10,2,3,12,7,4,2,5,23.25833333,24.28173077,2532,2599,1849,36.27507163,37.23495702,26.48997135,1907,3027,2046,27.32091691,43.36676218,29.31232092,pc,3601.614747,1.081554073,44.37303146,115.7814085,219.304936,60.49854431,219.304936,0.833876213,219.291056,46.57485429,71.26372599,14472.67606,436.8706903
621,1,21207,305,21513,660.7,467597.4954,1,1,7,12,3,5,0,18,15,1,1,0,1,9,35,3,12,7,7,13,12,10,12,2,18,167.4332031,81.69785714,9626,9172,2714,44.74711789,42.63666791,12.61621421,8569,8053,4890,39.83358126,37.43492004,22.7314987,pc,9274.804039,1.031711464,66.31794555,157.231126,312.9722241,66.75709209,312.9722241,11.16916866,312.9520115,51.29070264,75.76490153,27358.21592,425.8321265
624,27,8030,233,8297,322.775,115346.8961,0,1,6,17,7,7,2,27,37,1,1,0,5,14,16,4,1,7,23,13,0,3,8,0,3,54.10375,67.06046512,3107,3016,2173,37.45178399,36.35486982,26.19334619,2324,3743,2229,28.01350048,45.11812922,26.8683703,pc,4461.45181,0.777400575,49.04971564,111.6604889,134.3724846,93.92341201,134.3724846,2.636607662,134.3673826,50.73107872,64.49810316,21885.45583,468.4655804
628,50,8198,321,8569,333.576,115192.3072,1,1,7,16,24,2,0,0,2,0,0,4,0,0,2,64,1,1,0,5,48,0,0,0,27,48.05490483,55.33379121,2992,2791,2786,34.91655969,32.57089509,32.51254522,2336,4307,1926,27.2610573,50.2625744,22.4763683,pc,97.99779701,0.197503364,2.277754585,97.36032024,128.8863013,82.56638798,128.8863013,-195.5535375,128.8834305,54.82674122,44.41454036,20348.30693,555.6302728
630,422,34046,1062,35530,450.849,406558.5808,1,2,7,0,16,0,0,2,6,0,2,2,0,1,46,17,0,1,1,29,4,26,0,0,43,266.4095054,318.2366519,19213,16019,301,54.0708637,45.08203642,0.847099879,15177,20338,18,42.71240818,57.23693468,0.050657136,pc,213.8397943,0.147440401,2.789858352,48.65437901,199.3166962,39.05671334,199.3166962,0,199.3166962,22.53822305,11.91693763,38436.95942,425.7346591
632,81,9759,283,10123,343.783,128138.7124,0,2,7,0,8,7,1,27,13,0,3,0,0,2,35,2,0,0,1,40,5,25,2,0,25,134.4970703,115.6222527,3549,3603,2971,35.05877704,35.59221575,29.34900721,3136,4416,2571,30.97895881,43.62343179,25.3976094,pc,162.2290404,0.273206352,4.739619113,125.3691911,159.7968763,102.7814622,159.7968763,6.321238732,159.7925334,59.47039064,49.38667148,26327.53012,308.5984446
633,40,13012,282,13334,689.45,87219.83848,1,2,7,0,15,12,2,10,12,0,1,1,0,1,24,31,0,0,1,17,24,15,0,0,30,49.68740849,61.26373626,4864,4816,3654,36.47817609,36.11819409,27.40362982,4055,5469,3810,30.41097945,41.01544923,28.57357132,pc,80.74235842,0.126834955,1.687640014,103.1452305,285.6356198,50.58969405,285.6356198,4.545278762,285.6308751,53.49425416,38.91900718,19803.88426,421.2172836
639,39,5375,228,5643,176.31,100025.8676,0,3,7,0,20,1,0,0,0,0,2,2,0,0,33,33,0,0,0,14,26,21,0,0,44,49.678125,59.86046512,2437,1644,1561,43.19390287,29.13860333,27.6674938,2117,2157,1368,37.52215526,38.23112371,24.24672102,pc,570.5928966,0.43159751,7.89188842,92.92253074,81.22995353,99.42662622,81.22995353,-12.70049629,81.22252569,53.34433617,70.6925632,18026.97096,479.1502896
642,1477,153305,6105,160887,230.923,2516911.988,0,4,7,0,21,0,0,0,0,0,2,2,0,0,33,33,0,0,0,0,43,21,0,0,41,241.6727672,265.375,12030,11654,137225,7.47627541,7.242602962,85.28112163,7984,16677,136248,4.961810713,10.36424314,84.67394614,pc,861.4025734,0.398495681,5.880840729,19.68518438,128.6533395,17.78590275,128.6533395,0,128.6533395,9.40860222,16.45068646,88386.47786,462.22289
645,54,27124,1008,28186,231.883,420805.8392,0,3,7,0,15,6,1,13,0,0,2,1,0,0,29,24,0,0,0,16,29,21,0,0,39,75.26041667,92.8372093,5529,4770,17890,19.61403384,16.9214942,63.46447196,4679,5623,17887,16.59867324,19.94749725,63.45382951,pc,259.2181871,0.240920413,2.324546734,43.12752238,95.24628166,40.38898154,95.24628166,0,95.24628166,26.15382722,32.86284957,33984.48763,120.3037822
646,142,31666,996,32804,395.836,660489.9175,0,4,7,0,25,0,0,0,0,0,2,2,0,0,32,34,0,0,0,0,49,17,0,0,35,93.74524158,128.2458791,6212,5109,21486,18.93498339,15.57289603,65.49212058,5660,7004,20143,17.25241564,21.34910233,61.39848203,pc,45.94098822,0.207915114,1.413921663,45.37599312,104.8281237,38.01920556,104.8281237,0,104.8281237,24.96064386,29.40930278,36754.55443,531.1732297
647,995,103168,4328,108491,239.979,1412646.779,1,3,6,0,0,20,2,35,12,0,2,0,0,0,31,0,0,0,0,42,0,22,0,0,30,307.2306003,295.2239011,10089,9217,89197,9.298360414,8.494695999,82.20694359,9767,11175,87561,9.001594426,10.2992544,80.69915118,pc,1197.1872,0.366264973,8.772894682,23.75280892,110.9492819,22.83454242,110.9492819,0,110.9492819,14.42667532,18.77930398,73158.65148,450.7604685
649,53,7138,251,7442,294.783,70959.90957,0,3,7,0,22,4,0,9,0,0,1,3,0,0,28,29,0,0,0,13,33,16,0,0,38,37.38213763,52.06318681,2622,2272,2547,35.2371993,30.53353044,34.22927026,2590,3431,1420,34.80714958,46.1093939,19.08345652,pc,1062.610156,0.336438137,12.42852663,94.9903981,129.0039226,89.52845572,129.0039226,9.160605494,129.0006012,64.80299998,58.27363943,15958.38688,442.3087157
652,127,26350,996,27473,266.183,404610.1115,0,1,7,8,5,9,1,14,16,1,1,0,12,19,14,7,10,10,10,14,8,9,11,1,16,101.4180088,123.103022,4510,5939,17026,16.41492266,21.61601456,61.96906278,3339,7455,16681,12.15286624,27.13375796,60.7133758,pc,41.90582486,0.194767089,1.20981867,49.16461456,92.45205217,42.7747573,92.45205217,0,92.45205217,27.98693677,16.0740397,35791.8394,460.613721
654,164,22264,988,23416,204.525,360115.767,1,2,7,0,1,19,1,18,0,0,2,1,0,3,40,5,0,0,0,0,42,21,1,0,42,87.34480234,110.25,3970,4341,15108,16.95204748,18.53623127,64.51172125,3569,5375,14475,15.23976259,22.95144968,61.80878774,pc,48.54599569,0.246664731,1.263578783,48.67758395,83.3557199,47.07140515,83.3557199,0,83.3557199,28.26769763,26.03375495,34755.79494,521.7288568
659,25,4134,66,4225,313.114,44615.27658,0,2,7,0,2,15,3,17,23,0,0,0,0,13,17,19,0,4,14,28,2,12,13,1,13,26.58529412,27.42857143,965,746,2516,22.82942986,17.64845044,59.52211971,931,740,2556,22.02507689,17.5065058,60.46841732,pc,318.2785554,0.613636239,7.303923817,90.98041617,74.97764691,21.99652213,74.97764691,0,74.97764691,20.35476095,-13.83902613,3093.33415,307.8830947
662,56,6477,292,6825,274.557,170998.7274,1,1,7,1,9,8,0,10,2,0,3,1,1,9,27,19,18,22,1,2,15,19,5,0,24,33.08711567,39.83104396,2413,2250,2162,35.35531136,32.96703297,31.67765568,1866,3311,1648,27.34065934,48.51282051,24.14652015,pc,148.586497,0.591374097,5.196034177,99.76003498,129.0516336,77.86153079,129.0516336,9.462169002,129.0461452,63.19526049,62.34790145,17158.72602,318.9435687
664,94,8455,239,8788,286.159,112209.2073,0,1,7,17,2,7,0,1,8,4,0,0,27,20,5,13,24,34,0,10,8,3,13,0,0,121.7437775,103.2225275,2957,3055,2776,33.64815658,34.76331361,31.58852981,2791,3784,2213,31.75921711,43.05871643,25.18206645,pc,59.44961892,0.162819798,1.251570302,89.38845141,149.3752794,79.43688511,149.3752794,-1.71101125,149.3704638,53.16478976,61.79362691,16000.5328,449.4997219
667,106,25246,1024,26376,228.166,338010.572,0,1,7,2,5,14,1,18,21,0,1,1,3,10,29,6,3,7,15,16,10,14,7,1,12,89.91508053,83.77747253,4428,4443,17508,16.78607984,16.84294325,66.37097691,2967,7233,16179,11.2475833,27.41953827,61.33287843,pc,137.2702396,0.221876348,1.977405394,47.04056631,99.5920321,41.65344794,99.5920321,0,99.5920321,31.84458931,12.27536978,35186.3436,518.185295
673,280,24180,1014,25474,244.074,338199.9712,1,3,6,0,5,15,2,34,0,0,2,0,0,0,32,0,0,0,0,42,0,22,0,0,42,118.5614934,113.4134615,4273,4974,16230,16.77199042,19.52349178,63.7045178,3415,6250,15812,13.40424697,24.53193076,62.06382227,pc,138.8978135,0.223694107,1.563331101,47.31304615,96.30599997,40.97386036,96.30599997,0,96.30599997,27.81573244,25.89584394,35674.0368,511.543742
680,45,11737,304,12086,567.843,101415.3113,0,1,7,3,4,13,2,18,28,0,1,1,0,2,33,13,0,1,8,17,1,16,6,0,29,63.93704246,71.41208791,4197,4294,3595,34.72612941,35.52871091,29.74515969,3041,5311,3734,25.1613437,43.94340559,30.8952507,pc,12.78321876,0.064255455,0.446541892,122.1087637,252.7981284,59.00162052,252.7981284,7.044016147,252.7787317,53.59971923,62.2653915,21857.4687,519.6402602
683,138,26332,956,27426,239.575,417621.6294,0,1,6,5,0,7,1,13,14,1,1,0,7,10,35,1,10,14,10,22,0,24,6,1,14,90.0953125,105.56,3365,5460,18604,12.26803748,19.90593897,67.82602355,4080,6896,16453,14.87476758,25.14127383,59.98395858,pc,56.44288292,0.236814005,1.48356429,46.42922464,100.6236106,42.87322865,100.6236106,0,100.6236106,32.34374475,23.68428746,35286.21073,460.1793129
685,711,60897,2232,63840,369.017,914841.9341,0,1,6,5,0,17,2,28,24,1,0,0,6,19,13,0,7,10,23,17,0,8,12,1,3,179.6303075,188.7335165,7368,7741,48739,11.53990728,12.12410725,76.33598547,6550,10260,47038,10.25873951,16.06941486,73.67184563,pc,1291.495245,0.157029761,6.253069545,33.97714938,92.41788702,25.73109253,92.41788702,0,92.41788702,16.3746593,21.3746593,55960.36503,500.483766
686,54,10465,264,10783,369.12,230782.8334,0,2,7,0,17,1,0,0,0,0,2,2,0,0,33,33,0,0,0,0,42,20,4,0,42,49.21171875,57.17105263,3783,3669,3331,35.08300102,34.02578132,30.89121766,2722,5835,2226,25.24343875,54.11295558,20.64360568,pc,52.48164145,0.195764127,1.272554205,90.55132894,207.0961244,62.38391794,207.0961244,-1.747154227,207.0903041,44.69085289,67.15140639,19649.63838,547.800146
690,87,11342,264,11693,432.022,385696.7053,0,1,7,0,3,15,1,21,15,0,2,0,19,0,0,26,8,14,6,15,9,19,5,1,17,62.97877013,76.95604396,4198,4549,2946,35.9018216,38.90361755,25.19456085,3454,5444,2795,29.53904045,46.55776961,23.90318994,pc,65.17344067,0.178764442,1.235769854,119.2297147,216.2277365,76.34151686,216.2277365,5.402868021,216.2204829,41.68713158,66.0588715,24442.09151,398.3227335
691,88,18012,340,18440,652.402,340106.749,1,2,7,0,16,10,1,10,6,0,2,1,0,1,30,25,0,0,0,21,27,16,0,0,30,95.10102489,80.85302198,4033,3664,10746,21.86737516,19.86661606,58.26600878,3235,3260,11948,17.54053028,17.67608307,64.78338665,pc,10.05381341,0.050466443,0.290856853,124.7344073,352.2023244,61.64039009,352.2023244,0,352.2023244,25.8892425,-2.60050606,18460.69228,213.0469432
700,97,8269,429,8795,382.312,126021.9726,0,2,7,0,8,12,2,23,23,0,0,2,0,4,17,22,0,0,3,15,16,16,6,0,27,86.33676471,76.76785714,3340,3411,2044,37.9761228,38.78339966,23.24047754,2752,3898,2145,31.29050597,44.32063673,24.38885731,pc,40.09595681,0.178883648,1.225607725,125.592166,175.0021533,78.45435496,175.0021533,23.17800709,174.99828,58.03169767,40.72250774,18838.8249,450.3520845
